D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],beam ratio [-]
11.6,9.58,13.87,,0.9,550000000.0,6.571970912396693e-07,21.968687297705003,21.57696812773565,2.8902459639929003
11.6,7.67,11.15,,0.9,490000000.0,1.7673031840899626e-06,24.654021892771443,21.409346709077564,2.7088332000355457
11.6,5.21,7.57,,0.9,410000000.0,3.300061778703153e-07,25.236138149830555,21.114864864864867,2.419004951662344
11.6,4.35,6.22,,0.9,380000000.0,1.4208347818559557e-06,25.42496004649136,20.97441121831366,2.305944224645373
11.6,4.62,6.69,,0.9,390000000.0,2.55244169165023e-06,25.35680649134246,21.02354637193657,2.3329677142448384
11.6,2.51,4.81,,1.2,250000000.0,1.2293052832,26.71144012821491,20.020592609541243,-0.042268129730039
11.6,2.51,4.81,,1.2,260000000.0,0.8228204792899407,26.59372388116405,20.12419503219872,-0.1559705737363012
11.6,2.51,4.81,,1.2,270000000.0,0.5318988563100138,26.477040623345182,20.221862722440488,-0.3514840970636648
11.6,2.51,4.81,,1.2,280000000.0,0.327233227755102,26.36336245857186,20.31222796123266,-0.7383522843889824
11.6,2.51,4.81,,1.2,290000000.0,0.1871747608085612,26.24868756562172,20.397459059385746,-1.788175379963396
11.6,2.51,4.81,,1.2,300000000.0,0.0956443377444444,26.13305458075114,20.47621833499093,-12.935619822700186
11.6,4.92,7.13,,0.9,400000000.0,1.6335573962500002e-06,25.294500252945003,21.07037505267593,2.384260360660418
11.6,2.51,4.81,,1.2,310000000.0,0.0407060287408949,26.02230483271376,20.55196711685261,4.191935748237994
11.6,2.74,4.81,,1.2,330000000.0,0.0045966725071111,25.822635384388374,20.689247502512263,1.975550249169436
11.6,3.12,4.81,,1.2,340000000.0,0.0008409488349873,25.73340195573855,20.753038837829827,2.0802667201443903
11.6,3.5,4.93,,0.9,350000000.0,1.2768168167346936e-05,25.648541697200645,20.812273294880185,2.190280595833128
11.6,3.77,5.35,,0.9,360000000.0,2.3616362847222225e-06,25.56984219754529,20.86935782004651,2.2244738130200683
11.6,4.04,5.79,,0.9,370000000.0,3.04313592347699e-06,25.495337995337994,20.92300334768053,2.24896265560166
11.6,9.91,14.32,,0.9,560000000.0,4.791441028826531e-07,21.57218051600656,21.600938097883105,2.9229510260606824
11.6,2.51,4.81,,1.2,320000000.0,0.0133649361816406,25.91824644549764,20.62220127268442,2.188512611982972
11.6,10.24,14.78,,0.9,570000000.0,2.7292184425977225e-07,21.186739925705165,21.62496138399753,2.951752560153193
11.6,10.56,15.23,,0.9,580000000.0,1.533337003864447e-06,20.819164735110828,21.647699158832264,2.9770214521452143
11.6,10.9,15.7,,0.9,590000000.0,4.905714253860958e-08,20.449061388082285,21.670484799702805,3.0124692370795736
11.6,18.47,25.67,,0.9,810000000.0,3.7490627347812833e-07,14.70155836518671,18.674911294171352,3.549014838238872
11.6,18.81,26.13,,1.2,820000000.0,4.40419483194527e-11,14.513788098693755,18.53606294023149,3.567487412925029
11.6,19.17,26.58,,0.9,830000000.0,2.067596926870228e-07,14.326647564469916,18.3917441504036,3.5891903000411016
11.6,19.54,27.03,,0.9,840000000.0,8.725027660841837e-07,14.145605431912486,18.248915203374025,3.6105725073987136
11.6,19.88,27.5,,0.9,850000000.0,2.159565180567474e-07,13.969081765691934,18.118494957018903,3.628781739600216
11.6,24.92,33.81,,1.2,990000000.0,7.878050666258544e-13,11.880247109139871,16.379420168526035,3.877194059162882
11.6,24.55,33.36,,1.2,980000000.0,1.3014574875468555e-19,12.010569300984868,16.492880573219228,3.8611231234941616
11.6,18.1,25.21,,0.9,800000000.0,5.3060808953125e-07,14.901649115835486,18.828845791752965,3.523303381000664
11.6,24.19,32.91,,1.2,970000000.0,1.5716935742374324e-11,12.141816415735793,16.608230300793505,3.8444078231398273
11.6,23.47,32.01,,1.2,950000000.0,6.624376989362884e-14,12.41413556236034,16.843208444061833,3.810619190168584
11.6,23.1,31.56,,1.2,940000000.0,1.0594551508035308e-11,12.55545325186239,16.962888968467876,3.7932237802169912
11.6,20.23,27.94,,1.2,860000000.0,4.924825858572202e-11,13.799448022079115,17.98237727027513,3.646968122548856
11.6,22.38,30.65,,1.2,920000000.0,5.494800236294898e-15,12.84576517941252,17.207425960269966,3.7581194932149984
11.6,22.02,30.2,,1.2,910000000.0,8.850938775510203e-14,12.996014555536304,17.33235758579517,3.740205918539144
11.6,21.67,29.75,,1.2,900000000.0,7.759169738395063e-12,13.149820285789428,17.458777885548013,3.721923390383048
11.6,21.31,29.29,,1.2,890000000.0,5.807128281782603e-11,13.307310149041871,17.58705592683785,3.7033876050420176
11.6,23.83,32.46,,1.2,960000000.0,1.987224701605903e-11,12.276968407267963,16.724894075670854,3.827469638162015
11.6,17.76,24.77,,0.9,790000000.0,5.115864324627464e-07,15.093124578650272,18.96773377731881,3.5081637690869987
11.6,17.41,24.32,,0.9,780000000.0,5.436456531886917e-07,15.296289120259424,19.11761582088918,3.486927175843695
11.6,17.06,23.87,,0.9,770000000.0,5.051837389104403e-07,15.506119748594111,19.26906031215878,3.465180360721442
11.6,11.22,16.14,,0.9,600000000.0,1.4358559027777776e-06,20.11047353461683,21.69197396963124,3.034365098708262
11.6,11.57,16.59,,0.9,610000000.0,3.92476261757592e-07,19.76831534416637,21.71350580060798,3.0684837472239046
11.6,11.91,17.05,,0.9,620000000.0,2.733993857336109e-07,19.436094122525137,21.733730750124195,3.0980635849737403
11.6,12.23,17.5,,0.9,630000000.0,1.0150468573948095e-06,19.126797919004385,21.6481454755376,3.117992694934096
11.6,12.58,17.98,,0.9,640000000.0,9.34530048828125e-07,18.80382595178699,21.455646410947143,3.153876535408191
11.6,12.91,18.44,,0.9,650000000.0,1.913462609230769e-06,18.500931213537747,21.274081077886777,3.1810270482163854
11.6,13.25,18.86,,0.9,660000000.0,8.310290289256198e-07,18.228217280349984,21.09853013573388,3.1973071550519943
11.6,13.6,19.32,,0.9,670000000.0,4.256331922477168e-07,17.938721327943743,20.911752404851526,3.2292767598842818
11.6,13.94,19.78,,0.9,680000000.0,4.069118036332179e-07,17.662435532110308,20.737805018548816,3.255216509054712
11.6,14.29,20.23,,0.9,690000000.0,2.109246413148498e-06,17.39533804940276,20.55827127781077,3.282748393475037
11.6,14.61,20.7,,0.9,700000000.0,1.1786573848979594e-06,17.14011472450122,20.406775049316373,3.297760210803689
11.6,14.97,21.14,,0.9,710000000.0,5.730581852806984e-07,16.885997005549864,20.225173599406727,3.3280443080607736
11.6,15.32,21.59,,0.9,720000000.0,4.014692518306327e-07,16.639858006545012,20.061074827809108,3.3514818391146104
11.6,15.66,22.05,,0.9,730000000.0,2.624228181572527e-07,16.40276441256233,19.898737535651904,3.373995724920764
11.6,16.0,22.5,,0.9,740000000.0,1.4529251588750912e-07,16.173204235223082,19.743769743769743,3.3933701253609145
11.6,16.35,22.95,,0.9,750000000.0,2.3228319616711117e-07,15.94692862154749,19.58650707290533,3.4157507164363183
11.6,16.69,23.41,,0.9,760000000.0,3.97710706026662e-07,15.726402532999234,19.431729855773384,3.437747533664578
11.6,20.59,28.39,,1.2,870000000.0,8.630065757167397e-12,13.631406761177754,17.848997481308135,3.666078620643744
11.6,22.74,31.1,,1.2,930000000.0,4.220539429876285e-12,12.698950220115137,17.084282460136674,3.775790482274034
11.6,2.51,4.81,,1.2,240000000.0,1.792209425347222,26.830203142966653,19.90898748577929,0.0286015837028267
11.6,2.51,4.81,,1.2,200000000.0,7.157655425,27.32027164155804,19.36697653829128,0.1264112213479302
11.6,2.51,4.81,,1.2,230000000.0,2.5677042892249524,26.95002695002695,19.78966414112858,0.0738821011326139
11.6,2.51,4.81,,1.2,210000000.0,5.110760528344671,27.1950271950272,19.519268306285205,0.1188981042654028
11.6,2.51,4.81,,1.2,220000000.0,3.635934752066116,27.07092582566324,19.659607931247542,0.10234996384671
11.8,19.79,27.44,,0.9,850000000.0,5.602110083999999e-07,14.013452914798206,18.034265103697024,3.6009814136389604
11.8,19.43,26.99,,0.9,840000000.0,1.732131949050454e-07,14.191106906338696,18.172640080767287,3.579912693309871
11.8,19.06,26.55,,0.9,830000000.0,4.98457083030919e-07,14.373323112303565,18.318746183594545,3.557682482373377
11.8,18.71,26.09,,0.9,820000000.0,4.560192295374777e-07,14.561693039510727,18.458130806620314,3.536493346138016
11.8,18.35,25.63,,0.9,810000000.0,7.570685029050449e-07,14.75361463558572,18.60119047619048,3.515231056158044
11.8,18.02,25.2,,0.9,800000000.0,8.719835378125e-07,14.938751120406334,18.7363380868117,3.5011322069325894
11.8,17.67,24.73,,0.9,790000000.0,3.237238658163757e-07,15.142490838793044,18.881382956404988,3.4782517188157707
11.8,2.51,4.81,,1.2,240000000.0,1.8549114722222224,26.469031233456857,19.618834080717487,0.03131153652172
11.8,16.97,23.82,,0.9,770000000.0,1.649173167498735e-07,15.557583803518089,19.18117687176317,3.4347129791095767
11.8,16.62,23.35,,0.9,760000000.0,4.037165867382273e-07,15.77718408818394,19.33197293523789,3.4108729931192654
11.8,16.25,22.9,,0.9,750000000.0,1.0373791857777776e-06,16.00204826217756,19.496133266902063,3.384010673974974
11.8,15.91,22.46,,0.9,740000000.0,6.18018825193572e-07,16.22586402725945,19.652371386147266,3.362962424594811
11.8,15.57,22.01,,0.9,730000000.0,2.737650787952712e-08,16.45693220841059,19.806773916679504,3.3424793025130044
11.8,14.87,21.1,,0.9,710000000.0,3.162562184090458e-07,16.943600402128116,20.13467862815723,3.2940826642878385
11.8,14.55,20.63,,0.9,700000000.0,7.857512091836734e-07,17.196313110469113,20.289920418423247,3.2741723840587857
11.8,20.14,27.9,,1.2,860000000.0,1.7302625959978366e-21,13.842746400885938,17.905102954341984,3.6183486238532105
11.8,17.3,24.26,,0.9,780000000.0,1.3885067246877054e-06,15.356579782550831,19.03875444237604,3.449449696627628
11.8,20.49,28.35,,1.2,870000000.0,1.011073688201876e-20,13.673655423883318,17.772862813246707,3.637568328640053
11.8,21.21,29.26,,1.2,890000000.0,6.203140462062872e-14,13.347570742124937,17.513475646539145,3.6752164678974015
11.8,2.51,4.81,,1.2,250000000.0,1.276206984,26.355421686746983,19.72942502818489,-0.0368107010294838
11.8,2.51,4.81,,1.2,260000000.0,0.8574848535502959,26.242783234610485,19.83227561196736,-0.145659449364865
11.8,2.51,4.81,,1.2,270000000.0,0.5572412578875171,26.131103479169777,19.928258270227182,-0.3311639871382636
11.8,2.51,4.81,,1.2,280000000.0,0.3453818904209184,26.02037023269645,20.01830244795241,-0.6917940055780335
11.8,24.81,33.78,,1.2,990000000.0,2.52768417610448e-13,11.915164032091509,16.316466941025038,3.8498441606062457
11.8,24.45,33.32,,1.2,980000000.0,3.089867190753851e-22,12.045290291496023,16.429053869042185,3.833353838582677
11.8,14.2,20.19,,0.9,690000000.0,1.2384670040117625e-07,17.456068893285234,20.46198617679156,3.248621705309266
11.8,24.09,32.87,,1.2,970000000.0,2.70852160803486e-11,12.177301509985387,16.543205337940922,3.816836434564537
11.8,23.36,31.97,,1.2,950000000.0,9.450432277008312e-12,12.45123267203453,16.776334184576957,3.7827069084520297
11.8,23.0,31.52,,1.2,940000000.0,3.822512350611137e-11,12.592343854936198,16.895062887178526,3.765515934430372
11.8,22.64,31.06,,1.2,930000000.0,5.2322472776043476e-12,12.736690158784072,17.015484090522374,3.7479729085185545
11.8,22.28,30.61,,1.2,920000000.0,2.530778850307184e-14,12.884384126438755,17.137634244801585,3.730072347781548
11.8,21.92,30.16,,1.2,910000000.0,8.655276228716338e-15,13.035543582167376,17.261219792865365,3.7119283204950526
11.8,21.57,29.71,,1.2,900000000.0,4.1222795679012356e-11,13.190291945128386,17.38660072637354,3.693980204445887
11.8,23.72,32.42,,1.2,960000000.0,8.19641654730903e-14,12.31324905598424,16.658954187875985,3.7997880695630495
11.8,20.85,28.8,,1.2,880000000.0,4.150372117768594e-21,13.508645533141207,17.642215862312305,3.6565224543510446
11.8,15.22,21.55,,0.9,720000000.0,1.855474169540896e-07,16.698765404611084,19.969823378006566,3.3174087873980893
11.8,13.16,18.83,,0.9,660000000.0,1.1197649892102848e-06,18.285324198798044,20.99223287383668,3.1675408824436904
11.8,6.36,9.3,,0.9,450000000.0,3.214514024691357e-06,24.700070571630206,20.973154362416107,2.5254428778018805
11.8,6.05,8.85,,0.9,440000000.0,3.263515149793388e-06,24.748974685334467,20.93551860270368,2.48982472114728
11.8,5.75,8.4,,0.9,430000000.0,3.212815282314765e-06,24.79982994402324,20.89676995641531,2.452677916360969
11.8,5.46,7.95,,0.9,420000000.0,1.3552102369614512e-06,24.85265923453809,20.85692151838389,2.420217441591487
11.8,5.17,7.53,,0.9,410000000.0,5.087742030933969e-06,24.90925912746424,20.8147487362474,2.3982072461047497
11.8,4.88,7.07,,0.9,400000000.0,2.1490934125e-06,24.96789841632188,20.770280695507687,2.3569473286766094
11.8,4.59,6.62,,0.9,390000000.0,2.6605239817817223e-06,25.03039404991776,20.72354787139558,2.3192925739279264
11.8,4.29,6.18,,0.9,380000000.0,2.4417109646814404e-06,25.09680195038004,20.6758034026465,2.261867426942267
11.8,4.01,5.72,,0.9,370000000.0,2.43620715266618e-06,25.167181994678938,20.624631703005303,2.2217759288480847
11.8,3.73,5.27,,0.9,360000000.0,4.679266044753086e-06,25.24159815375739,20.57129422828259,2.1788031723143475
11.8,3.46,4.86,,0.9,350000000.0,3.2297216408163262e-06,25.32011864284164,20.51462399624875,2.155540362357767
11.8,3.08,4.81,,1.2,340000000.0,0.0011248468865882,25.40465994048051,20.45467827713167,2.053223388305847
11.8,2.68,4.81,,1.2,330000000.0,0.0052277714480955,25.493480952727804,20.392705238012,1.935200411099692
11.8,2.51,4.81,,1.2,320000000.0,0.0153178917578124,25.5885363357216,20.32638364597247,2.273243008743243
11.8,2.51,4.81,,1.2,310000000.0,0.0453709858272632,25.691844674447623,20.255801840384283,4.66516826256966
11.8,6.66,9.75,,0.9,460000000.0,2.22688865973535e-06,24.653095724448825,21.00840336134453,2.562732863491493
11.8,6.97,10.19,,0.9,470000000.0,2.941857965142598e-06,24.609759527492614,21.04250586184092,2.596971046770601
11.8,7.29,10.65,,0.9,480000000.0,3.400543402821181e-07,24.568299873648744,21.07545011139881,2.639629251851523
11.8,7.6,11.09,,0.9,490000000.0,2.883314127446897e-06,24.52697967764541,21.10722470148354,2.6657011191573403
11.8,12.83,18.37,,0.9,650000000.0,1.1523971337278109e-07,18.57723174477361,21.163523491511075,3.144574095682614
11.8,12.49,17.93,,0.9,640000000.0,2.9815768785156245e-07,18.87101035389435,21.34471718249733,3.12099937245058
11.8,12.15,17.46,,0.9,630000000.0,3.988305573822121e-07,19.187228980390653,21.447392609841287,3.090044212853308
11.8,11.83,17.0,,0.9,620000000.0,6.831747047346514e-07,19.50458357714063,21.427696828700867,3.068736053554351
11.8,11.48,16.56,,0.9,610000000.0,5.395440851921526e-07,19.831563917130502,21.408037188818888,3.0360436212011863
11.8,11.16,16.09,,0.9,600000000.0,2.849946025e-07,20.17620552828032,21.387106630003057,3.008769093994989
11.8,10.82,15.64,,0.9,590000000.0,1.3182749428325191e-06,20.52741778769176,21.36621695867163,2.976409338648012
11.8,13.52,19.29,,0.9,670000000.0,9.369248048563154e-07,17.992946764868172,20.80443828016644,3.202056634180032
11.8,10.51,15.2,,0.9,580000000.0,1.303112799643282e-06,20.875374017117807,21.344066349554826,2.959315479863425
11.8,9.84,14.27,,0.9,560000000.0,7.047904722576532e-07,21.647520637303007,21.29731045393696,2.890749302344954
11.8,9.53,13.82,,0.9,550000000.0,1.329699523966942e-06,22.042939646431247,21.2727162219656,2.86817856692052
11.8,9.19,13.37,,0.9,540000000.0,7.913567530864198e-07,22.45609832776921,21.24817872753764,2.8290764546684706
11.8,8.89,12.91,,0.9,530000000.0,4.36198357280171e-06,22.87771100875453,21.22112411326017,2.812382257235828
11.8,8.56,12.48,,0.9,520000000.0,8.800572433431954e-07,23.31183464138628,21.194138306891123,2.776078245508208
11.8,8.24,12.02,,0.9,510000000.0,3.330264013110342e-07,23.771790808240887,21.16594097726173,2.742200043393361
11.8,7.91,11.56,,0.9,500000000.0,6.030053833640002e-07,24.25026271117937,21.136542061718703,2.7022724298861607
11.8,10.18,14.73,,0.9,570000000.0,1.5750809184364422e-06,21.25639463205181,21.320662768031188,2.92941517801633
11.8,13.86,19.74,,0.9,680000000.0,1.6575382569204153e-07,17.721489077655566,20.633683341739648,3.2244758171924346
11.8,2.51,4.81,,1.2,300000000.0,0.1037556582777777,25.80169553999263,20.18105287435853,-8.865718905807844
11.8,2.51,4.81,,1.2,200000000.0,7.359447212499999,26.93965517241379,19.07980811164413,0.1248348044180774
11.8,2.51,4.81,,1.2,210000000.0,5.260907204081632,26.81992337164751,19.231825924501344,0.1179264018691588
11.8,2.51,4.81,,1.2,220000000.0,3.7480367768595046,26.70125114433933,19.37019204161824,0.1022078199558436
11.8,2.51,4.81,,1.2,230000000.0,2.651791039697543,26.583624487315813,19.4996935762438,0.0748829050083326
11.8,2.51,4.81,,1.2,290000000.0,0.1996744526634958,25.910571513177377,20.10223421974614,-1.6290560471976403
12.0,22.54,31.03,,1.2,930000000.0,4.0312448433344903e-19,12.774655084312723,16.946599382390602,3.7201646090534974
12.0,15.13,21.5,,0.9,720000000.0,7.126890889274691e-07,16.75547066117087,19.87413050679033,3.2865053171983862
12.0,14.81,21.04,,0.9,710000000.0,3.7650611644514977e-07,16.998708098184537,20.02625664760464,3.2682105730457622
12.0,14.46,20.6,,0.9,700000000.0,3.9204388183673467e-07,17.24990512552181,20.19114281868353,3.2453027139874737
12.0,14.12,20.14,,0.9,690000000.0,1.24703631852552e-07,17.51231699628739,20.359227254218883,3.2196147636390946
12.0,13.78,19.7,,0.9,680000000.0,4.5808095891003453e-07,17.77883133815337,20.527792349976053,3.1962535477767267
12.0,13.43,19.22,,0.9,670000000.0,9.906895219425265e-07,18.06641213099353,20.70488635317935,3.163470319634703
12.0,13.09,18.76,,0.9,660000000.0,1.1034568971533516e-06,18.35176666340413,20.87876397717255,3.137741997316465
12.0,12.75,18.31,,0.9,650000000.0,1.864290746508876e-06,18.64604828083435,21.05706464518846,3.110145934676859
12.0,12.41,17.86,,0.9,640000000.0,6.914656359863281e-07,18.943699325604303,21.227559437166423,3.086298170494356
12.0,12.09,17.42,,0.9,630000000.0,1.1657502708490802e-06,19.243845176850936,21.20955035753242,3.068939751455089
12.0,11.74,16.96,,0.9,620000000.0,7.397468171175856e-07,19.57432370711592,21.19028879336441,3.032245317316052
12.0,11.41,16.5,,0.9,610000000.0,8.470679118516527e-07,19.90657182291114,21.16978164882357,3.004658570575353
12.0,11.1,16.05,,0.9,600000000.0,9.171693625e-07,20.2377258192906,21.150592216582066,2.985758538842177
12.0,10.76,15.59,,0.9,590000000.0,3.108436808388394e-07,20.59251530710305,21.12888620585572,2.954834528294244
12.0,10.44,15.14,,0.9,580000000.0,6.709496293103448e-07,20.95469594736181,21.10722470148354,2.9273551390420187
12.0,10.09,14.69,,0.9,570000000.0,7.058958819047586e-07,21.33227146026509,21.08433734939759,2.89055829228243
12.0,15.47,21.96,,0.9,730000000.0,1.1605245856633516e-06,16.513094884243205,19.717384160368056,3.3098314708987004
12.0,15.84,22.41,,0.9,740000000.0,2.829401011249088e-07,16.274452364677927,19.54906816108432,3.3389425686678966
12.0,16.86,23.78,,0.9,770000000.0,7.883111979018385e-07,15.611990008326394,19.10016977928693,3.4011599122993137
12.0,16.53,23.32,,0.9,760000000.0,3.542667648891968e-07,15.823619389208291,19.241047568145376,3.3844068763820525
12.0,20.04,27.86,,1.2,860000000.0,3.7991469983775016e-14,13.885031935573451,17.828489926903192,3.5900926325575213
12.0,20.4,28.31,,1.2,870000000.0,5.692274170960496e-14,13.714912681722597,17.69737488939141,3.609206014244263
12.0,20.75,28.76,,1.2,880000000.0,1.4086925314566112e-11,13.550135501355014,17.567831348819052,3.6283852375806407
12.0,21.11,29.22,,1.2,890000000.0,1.2503897088246434e-11,13.38807568725455,17.44017052611181,3.6471850912284127
12.0,21.47,29.67,,1.2,900000000.0,2.3685982272839508e-14,13.22984653378021,17.31435167372066,3.665729883386633
12.0,21.82,30.12,,1.2,910000000.0,2.81015990629151e-12,13.074174147999653,17.190335211536627,3.684227412731007
12.0,22.18,30.57,,1.2,920000000.0,6.954309009451795e-14,12.923235978288965,17.067759003242877,3.702157493865323
12.0,18.97,26.5,,0.9,830000000.0,9.717168475105238e-08,14.418917619917332,18.23486506199854,3.5293718856987897
12.0,16.17,22.87,,0.9,750000000.0,7.401491119004444e-07,16.051020844925738,19.4036608240088,3.3564150401836965
12.0,22.9,31.48,,1.2,940000000.0,3.5792276697600717e-11,12.63051532502526,16.827462418667267,3.737500786114081
12.0,23.62,32.38,,1.2,960000000.0,9.746777285156252e-21,12.34974477194138,16.593226276295653,3.77210947681996
12.0,23.98,32.84,,1.2,970000000.0,3.935579381443299e-12,12.212994626282365,16.478687564083785,3.789382822615451
12.0,18.63,26.04,,1.2,820000000.0,3.112508863771565e-16,14.605647517039923,18.37147114658393,3.5100898009355683
12.0,18.27,25.58,,0.9,810000000.0,2.946832051516537e-07,14.798737174427782,18.514708907632176,3.4873169725716644
12.0,17.93,25.13,,0.9,800000000.0,1.108366680078125e-07,14.994002399040385,18.652849740932645,3.467931846516138
12.0,17.56,24.67,,0.9,790000000.0,1.0087359841371576e-06,15.198030335268548,18.803668804713453,3.443073706220596
12.0,17.23,24.23,,0.9,780000000.0,3.170592809007232e-07,15.395826704574612,18.941785578987247,3.42818475815523
12.0,9.79,14.24,,0.9,560000000.0,1.2779979649234695e-06,21.710811984368217,21.061499578770007,2.870938291073578
12.0,23.26,31.93,,1.2,950000000.0,3.9065646371191136e-11,12.488552160519523,16.70967861718126,3.754919722621353
12.0,9.44,13.78,,0.9,550000000.0,1.930560725289256e-06,22.122914915269234,21.037446655045983,2.8276565622918057
12.0,9.14,13.33,,0.9,540000000.0,5.884418706973937e-07,22.52725798215841,21.013448607108547,2.808220331845363
12.0,8.82,12.88,,0.9,530000000.0,1.696303276966892e-06,22.94911416419326,20.98698806739821,2.7800433286606343
12.0,2.63,4.81,,1.2,330000000.0,0.0059042924609733,25.17623363544813,20.172910662824208,1.8883539428339755
12.0,19.68,27.4,,0.9,850000000.0,2.0574770635432525e-07,14.0607424071991,17.964430427753047,3.568969551121361
12.0,2.51,4.81,,1.2,310000000.0,0.05035418855359,25.37151141718014,20.03893278369404,5.272256290970607
12.0,2.51,4.81,,1.2,300000000.0,0.1122463778888889,25.47677973504149,19.965772960638905,-6.703370554177006
12.0,2.51,4.81,,1.2,290000000.0,0.2126368337217598,25.581055401257128,19.88749360759133,-1.492198776548216
12.0,2.51,4.81,,1.2,280000000.0,0.3640542095025511,25.68618816967562,19.80534178361249,-0.64930123931141
12.0,2.51,4.81,,1.2,270000000.0,0.5832562700137174,25.792188651436994,19.717199031040504,-0.3121506986027944
12.0,3.03,4.81,,1.2,340000000.0,0.0014489311464091,25.089605734767023,20.23472278429785,2.016257744733581
12.0,2.51,4.81,,1.2,260000000.0,0.8930250917159763,25.89906763356519,19.62213376688905,-0.1358708792695909
12.0,2.51,4.81,,1.2,240000000.0,1.919012668402778,26.11745392134916,19.412090959511925,0.033916226983956
12.0,2.51,4.81,,1.2,230000000.0,2.73705718336484,26.227051330086173,19.29544076299685,0.0758470699922326
12.0,2.51,4.81,,1.2,220000000.0,3.861981059917355,26.33955448524985,19.16862916917684,0.1020558518102722
12.0,2.51,4.81,,1.2,210000000.0,5.413158548752834,26.45302698208752,19.032082653616094,0.1169960246586391
12.0,2.51,4.81,,1.2,200000000.0,7.564692192499999,26.56949821604797,18.883193957377934,0.1232955627499523
12.0,24.7,33.74,,1.2,990000000.0,1.1893739669421486e-11,11.950286806883364,16.253702232175108,3.822419668938657
12.0,24.34,33.29,,1.2,980000000.0,4.370091433673471e-20,12.080212611741969,16.365421682365348,3.8060090043183976
12.0,2.51,4.81,,1.2,250000000.0,1.3240678816,26.00683608262744,19.521445702493168,-0.0315985895201898
12.0,3.4,4.8,,0.9,350000000.0,6.616515934693877e-06,25.00714489854244,20.293384356699715,2.1064584131851287
12.0,2.51,4.81,,1.2,320000000.0,0.0175439254882812,25.27075812274368,20.10800873262093,2.366050727183306
12.0,3.98,5.7,,0.9,370000000.0,1.2079116967859752e-05,24.856189191108587,20.401025880158542,2.21495640509725
12.0,8.49,12.42,,0.9,520000000.0,2.492244101331361e-07,23.39911083378832,20.960594083123727,2.739555327956301
12.0,8.17,11.97,,0.9,510000000.0,5.571617652595156e-07,23.85951517465165,20.933014354066987,2.7057584873227336
12.0,7.86,11.52,,0.9,500000000.0,2.650741864e-07,24.192990944909106,20.90425849608792,2.678960385299605
12.0,3.69,5.23,,0.9,360000000.0,2.1215974176003083e-06,24.928774928774928,20.348837209302328,2.152723457025661
12.0,7.23,10.6,,0.9,480000000.0,1.481534125e-06,24.270161569932736,20.843258694616484,2.603705655075518
12.0,6.91,10.15,,0.9,470000000.0,2.986358215482119e-06,24.31062026811141,20.811035794981567,2.566833105032919
12.0,6.61,9.7,,0.9,460000000.0,2.9688571313799626e-06,24.35460301997077,20.777678836449983,2.532003917030179
12.0,7.56,11.06,,0.9,490000000.0,1.7138416105955853e-06,24.229837313949464,20.874336494304288,2.650726922403223
12.0,6.0,8.8,,0.9,440000000.0,1.6675478618233471e-06,24.446462247677587,20.70638348222209,2.4631136425278006
12.0,5.7,8.36,,0.9,430000000.0,2.097219972958356e-06,24.496080627099666,20.66847761899138,2.426132483496472
12.0,5.41,7.89,,0.9,420000000.0,2.432493209183673e-06,24.549344181805427,20.62949428268301,2.389046746104491
12.0,5.13,7.46,,0.9,410000000.0,7.691351940809043e-07,24.60456942003515,20.587024292688668,2.363568876722498
12.0,4.84,7.0,,0.9,400000000.0,1.9292937662500004e-06,24.66178128523112,20.543522920702003,2.327861952861953
12.0,4.55,6.56,,0.9,390000000.0,9.192244122024984e-07,24.722751995479268,20.4990043340752,2.286709009644789
12.0,4.26,6.13,,0.9,380000000.0,2.552306191828256e-06,24.787535410764875,20.451092672665656,2.2493241640977
12.0,6.31,9.25,,0.9,450000000.0,8.208771160493827e-07,24.398745207389336,20.743199193978548,2.501302551203737
12.0,19.34,26.96,,0.9,840000000.0,2.864130816326531e-07,14.234200037957866,18.09372549808005,3.5528310148539863
12.2,2.51,4.81,,1.2,240000000.0,1.9840455642361108,25.77319587628866,19.135093761959435,0.0364248079730845
12.2,2.51,4.81,,1.2,250000000.0,1.3727646608,25.66735112936345,19.243457224543658,-0.0266158315177923
12.2,2.51,4.81,,1.2,230000000.0,2.8239500510396973,25.87991718426501,19.019671774807087,0.0767841671621507
12.2,2.51,4.81,,1.2,260000000.0,0.9291819408284024,25.564239281279672,19.34342876091522,-0.1266054560834625
12.2,2.51,4.81,,1.2,270000000.0,0.6099250932784636,25.461952568019782,19.436885655578383,-0.2943214303018557
12.2,2.51,4.81,,1.2,280000000.0,0.3832651380739795,25.35864367482973,19.524712707798727,-0.6103872602243938
12.2,2.51,4.81,,1.2,290000000.0,0.2260546252199762,25.2579923504366,19.606744720183745,-1.373269812656924
12.2,23.16,31.89,,1.2,950000000.0,1.6390367273130193e-12,12.5250501002004,16.643550624133148,3.727801449320437
12.2,2.51,4.81,,1.2,220000000.0,3.9776528946281,25.987525987525988,18.894407255452386,0.1019294605809128
12.2,17.5,24.63,,0.9,790000000.0,9.41207132991508e-07,15.23879186858066,18.706351845693383,3.4217599666620364
12.2,17.13,24.19,,0.9,780000000.0,2.189114932610125e-07,15.447355412753335,18.86159778690586,3.396310143610888
12.2,16.78,23.71,,0.9,770000000.0,1.1751812556923595e-06,15.666450817788734,19.008596109574,3.3709864603481625
