D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],x'_2/x'_1 [mrad/mrad],y'_2/y'_1 [mrad/mrad],x_2/x_1 [mm/mm],y_2/y_1 [mm/mm],x_2 of initial x angle [mm],y_2 of initial y angle [mm]
31.0,2.5001,4.8058,,2.0,200000000.0,83.30519929089999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.5002,4.8058,,2.0,250000000.0,18.7125860441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.5002,4.8058,,2.0,300000000.0,3.7661858984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.5001,4.8058,,2.0,350000000.0,0.3412850405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.5001,6.6733,,2.0,400000000.0,3.876445913600001e-06,10.9,9.1,-0.36767,-0.24983,-2.71,-4.01499,0.0017452,-0.00091144
31.0,3.0593,11.0901,,2.0,450000000.0,1.6109489142500002e-23,10.9,9.2,-0.45277,-0.23964,-2.2086,-4.1729,-4.0132e-12,6.095e-14
31.0,3.711,16.0637,,2.0,500000000.0,8.397662337159999e-25,10.8,9.3,-0.549,-0.23354,-1.8215,-4.2819,-9.1535e-13,-4.3596e-14
31.0,4.3712,21.9487,,2.0,550000000.0,8.624879131810004e-13,10.8,9.4,-0.66925,-0.22874,-1.4942,-4.3718,9.2571e-07,-7.4491e-08
31.0,4.963,29.3614,,2.0,600000000.0,7.181565609999999e-11,10.8,9.4,-0.83438,-0.22386,-1.19849,-4.4669,-3.5757e-06,7.6831e-06
31.0,5.3121,40.2241,,2.0,650000000.0,1.0631151176000002e-10,10.7,9.5,-1.1112,-0.21666,-0.89993,-4.6154,-1.9274e-06,1.0129e-05
31.0,5.2837,58.2113,,2.0,700000000.0,0.00674337757636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,7.0741,57.0057,,2.0,750000000.0,0.074348508089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,8.9702,55.9941,,2.0,800000000.0,0.193059763216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,10.9527,54.868,,2.0,850000000.0,0.3454401705759999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,13.0075,53.9734,,2.0,900000000.0,0.5206255972210001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,15.1308,53.048,,2.0,950000000.0,0.711623630509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,17.315,52.0943,,2.0,1000000000.0,0.913635221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2.5002,4.8058,,2.0,200000000.0,38.8994239364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2.5003,4.8059,,2.0,250000000.0,7.3175597125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2.5001,4.8058,,2.0,300000000.0,0.8424413869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2.5001,5.9035,,2.0,350000000.0,0.013017170233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,3.0333,10.6095,,2.0,400000000.0,1.8450092256100001e-19,17.0,14.0,-0.3804,-0.15327,-2.6288,-6.5246,-8.9631e-11,4.2008e-10
19.0,4.09,14.7885,,2.0,450000000.0,2.53902965e-12,16.9,14.2,-0.45491,-0.15437,-2.1982,-6.4782,-1.666e-07,-1.5847e-06
19.0,5.1716,19.5496,,2.0,500000000.0,1.6758714529000001e-12,16.7,14.3,-0.54488,-0.15595,-1.8352,-6.4122,5.4423e-07,-1.1746e-06
19.0,6.2445,25.1126,,2.0,550000000.0,3.5344593699999996e-26,16.6,14.4,-0.65769,-0.15764,-1.5205,-6.3436,-1.6519e-13,8.976e-14
19.0,7.2597,31.9216,,2.0,600000000.0,2.04966769849e-13,15.8,14.5,-0.80791,-0.15895,-1.2378,-6.2911,7.7557e-08,4.4604e-07
19.0,8.1177,41.1402,,2.0,650000000.0,1.1826668489e-22,13.4,14.6,-1.0347,-0.15904,-0.96646,-6.2876,3.8467e-12,-1.0172e-11
19.0,8.3103,59.9919,,2.0,700000000.0,0.0001070522278899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.1368,59.9985,,2.0,750000000.0,0.0495567986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,12.1379,59.9937,,2.0,800000000.0,0.1704012825159999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,13.7662,59.9907,,2.0,850000000.0,0.339931716224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,15.5382,59.9573,,2.0,900000000.0,0.5451475321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,17.334,59.9313,,2.0,950000000.0,0.7745336840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,19.1335,59.6296,,2.0,1000000000.0,1.0201452538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.5001,4.8058,,2.0,200000000.0,35.66042247560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.5002,4.8058,,2.0,250000000.0,6.5319365869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.5001,4.8058,,2.0,300000000.0,0.6804664477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.5001,6.3853,,2.0,350000000.0,0.009598673242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,3.153,10.9059,,2.0,400000000.0,9.619668592241e-14,17.8,14.7,-0.3819,-0.14697,-2.61839,-6.8042,-9.8329e-09,3.1e-07
18.0,4.2475,15.0772,,2.0,450000000.0,5.9451790061e-12,17.6,14.8,-0.4566,-0.14853,-2.1901,-6.7328,-2.8381e-07,2.4217e-06
18.0,5.3646,19.8258,,2.0,500000000.0,3.3978605000000007e-09,17.5,15.0,-0.5469,-0.15051,-1.8286,-6.6448,-5.011e-05,-2.978e-05
18.0,6.4719,25.365,,2.0,550000000.0,1.054359144e-15,17.4,15.1,-0.65987,-0.15253,-1.5154,-6.5562,1.6662e-08,-2.787e-08
18.0,7.5219,32.1332,,2.0,600000000.0,3.960014548100001e-12,15.7,15.2,-0.81003,-0.15418,-1.2345,-6.4857,-9.5509e-07,1.7458e-06
18.0,8.4185,41.257,,2.0,650000000.0,9.142142497e-13,13.3,15.2,-1.0353,-0.15466,-0.9659,-6.4656,-3.4116e-07,8.9321e-07
18.0,8.6518,59.9972,,2.0,700000000.0,3.4171451476025004e-05,10.4,15.3,-1.59328,-0.15001,-0.62581,-6.6685,0.0058453,-6.2605e-05
18.0,10.4243,59.9865,,2.0,750000000.0,0.048692596781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,12.3756,59.9907,,2.0,800000000.0,0.1698615712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,14.0303,59.9614,,2.0,850000000.0,0.3426069815840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,15.8468,59.9201,,2.0,900000000.0,0.5509314724999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,17.6382,59.9889,,2.0,950000000.0,0.7838909066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,19.3518,59.9398,,2.0,1000000000.0,1.0335095173000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.5001,4.8058,,2.0,200000000.0,42.23049547840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.5001,4.8058,,2.0,250000000.0,8.1346214016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.5001,4.8058,,2.0,300000000.0,1.0197270106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.5001,5.4488,,2.0,350000000.0,0.015750756461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.9266,10.3089,,2.0,400000000.0,2.944417865e-27,16.3,13.5,-0.37915,-0.15977,-2.6375,-6.2589,3.6148e-14,-4.0469e-14
20.0,3.9462,14.4952,,2.0,450000000.0,5.264674661000001e-23,16.1,13.6,-0.45357,-0.16038,-2.2047,-6.2354,3.9919e-12,6.059e-12
20.0,4.9923,19.27,,2.0,500000000.0,2.0035457681000005e-22,16.0,13.7,-0.5434,-0.16155,-1.8403,-6.19,1.2866e-11,5.9009e-12
20.0,6.0304,24.8565,,2.0,550000000.0,2.568440466000001e-13,15.9,13.8,-0.6561,-0.16286,-1.5242,-6.1401,-3.2025e-07,3.9279e-07
20.0,7.0111,31.7072,,2.0,600000000.0,1.4872084019999997e-11,15.8,13.9,-0.80656,-0.16382,-1.2398,-6.1042,1.8201e-06,-3.3999e-06
20.0,7.8303,41.0244,,2.0,650000000.0,4.929627917e-11,13.5,13.9,-1.03519,-0.16349,-0.966,-6.1164,-2.5694e-06,6.5341e-06
20.0,7.9869,59.996,,2.0,700000000.0,0.0002253959094399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,9.6532,59.9926,,2.0,750000000.0,0.051279520889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,11.9155,59.9971,,2.0,800000000.0,0.17194807783225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,13.4859,59.9898,,2.0,850000000.0,0.338154135201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.2813,59.9846,,2.0,900000000.0,0.5402444994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,17.0724,59.8515,,2.0,950000000.0,0.7661391569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,18.9296,59.0143,,2.0,1000000000.0,1.0077047578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2.5001,4.8058,,2.0,200000000.0,32.5225185669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2.5002,4.8058,,2.0,250000000.0,5.780789224399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2.5001,4.8058,,2.0,300000000.0,0.5346408862209999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2.5001,6.888,,2.0,350000000.0,0.0058999521059999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,3.2866,11.198,,2.0,400000000.0,8.330843009e-11,18.7,15.4,-0.38372,-0.14087,-2.606,-7.0989,5.986e-06,-6.8903e-06
17.0,4.4187,15.3618,,2.0,450000000.0,6.6104123689e-20,18.5,15.6,-0.45873,-0.14285,-2.1799,-7.0005,-2.5464e-10,-3.5533e-11
17.0,5.5724,20.0949,,2.0,500000000.0,2.690237713e-11,18.3,15.7,-0.54934,-0.14518,-1.8203,-6.888,3.3172e-06,-3.9873e-06
17.0,6.7145,25.6123,,2.0,550000000.0,5.4124704100000015e-14,17.9,15.8,-0.66272,-0.14754,-1.5089,-6.7781,1.2871e-07,-1.938e-07
17.0,7.7992,32.3404,,2.0,600000000.0,6.429364e-14,15.5,15.9,-0.81296,-0.14951,-1.2301,-6.6886,1.2164e-07,-2.2248e-07
17.0,8.7334,41.3739,,2.0,650000000.0,6.440405699600001e-12,13.2,16.0,-1.03704,-0.15035,-0.96427,-6.6509,-9.5414e-07,2.3516e-06
17.0,9.0033,59.9998,,2.0,700000000.0,2.4470257604e-06,10.3,16.1,-1.59571,-0.14637,-0.62629,-6.8491,0.0015136,-0.00039502
17.0,11.0593,60.0,,2.0,750000000.0,0.0488695430209999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.6705,59.9956,,2.0,800000000.0,0.170179606649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,14.3592,59.959,,2.0,850000000.0,0.3457521385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,16.5323,59.9921,,2.0,900000000.0,0.5574524213000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,18.2951,59.9875,,2.0,950000000.0,0.7947199881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,19.6354,59.9048,,2.0,1000000000.0,1.0481699149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2.5001,4.8058,,2.0,200000000.0,71.50909924999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2.5001,4.8058,,2.0,250000000.0,15.6030444404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2.5001,4.8058,,2.0,300000000.0,2.89785537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2.5001,4.8058,,2.0,350000000.0,0.178547023481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2.5001,7.7054,,2.0,400000000.0,1.444369138e-05,12.0,10.0,-0.3696,-0.22231,-2.6873,-4.5265,0.0033817,-0.0017343
28.0,3.1906,12.0487,,2.0,450000000.0,7.744648690000001e-26,12.0,10.1,-0.45166,-0.21532,-2.2141,-4.6443,-2.0287e-13,-1.905e-13
28.0,3.9552,16.9487,,2.0,500000000.0,2.1640245136e-12,11.9,10.2,-0.54448,-0.21186,-1.8366,-4.72,1.4592e-06,-1.8644e-07
28.0,4.7201,22.7383,,2.0,550000000.0,9.073329140000003e-13,11.8,10.3,-0.661,-0.20918,-1.5129,-4.7805,5.7098e-07,-7.6244e-07
28.0,5.4206,29.9716,,2.0,600000000.0,6.733278260999998e-11,11.8,10.3,-0.81975,-0.20631,-1.2199,-4.8473,3.411e-06,-7.4631e-06
28.0,5.9093,40.2994,,2.0,650000000.0,7.698206025000004e-11,11.7,10.4,-1.07712,-0.20149,-0.9284,-4.9631,1.9128e-06,-8.5629e-06
28.0,5.8038,59.9878,,2.0,700000000.0,0.003725948465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,7.6003,58.8954,,2.0,750000000.0,0.0660658736249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,9.4728,57.9831,,2.0,800000000.0,0.184364689444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,11.4427,56.8525,,2.0,850000000.0,0.340187771204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,13.4183,55.9308,,2.0,900000000.0,0.5218134990440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,15.5291,54.9905,,2.0,950000000.0,0.7212773105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,17.599,54.1421,,2.0,1000000000.0,0.9331912033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.5001,4.8058,,2.0,200000000.0,63.8358676169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.5001,4.8058,,2.0,250000000.0,13.606356868900004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.5003,4.8059,,2.0,300000000.0,2.362176770900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.5001,4.8057,,2.0,350000000.0,0.0986447188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.5278,8.4236,,2.0,400000000.0,1.475804261e-23,12.9,10.7,-0.37447,-0.20376,-2.6705,-4.9077,-3.3665e-12,1.8506e-12
26.0,3.3211,12.6744,,2.0,450000000.0,2.418968074446416e-13,12.8,10.8,-0.45115,-0.20034,-2.2166,-4.9916,4.9183e-07,-2.4196e-10
26.0,4.1571,17.5373,,2.0,500000000.0,5.460915427560001e-15,12.7,10.9,-0.54246,-0.19831,-1.8434,-5.0426,-7.3815e-08,3.5016e-09
26.0,4.9906,23.2707,,2.0,550000000.0,3.033534082e-11,12.7,11.0,-0.65723,-0.19683,-1.5215,-5.08059,2.2839e-06,-5.0119e-06
26.0,5.7617,30.3982,,2.0,600000000.0,7.816888612e-21,12.6,11.0,-0.81281,-0.19508,-1.2303,-5.126,-2.5606e-11,-8.4624e-11
26.0,6.3374,40.4273,,2.0,650000000.0,1.814981701e-11,12.5,11.1,-1.06027,-0.19161,-0.94315,-5.2188,-1.0474e-06,4.1295e-06
26.0,6.2838,59.9707,,2.0,700000000.0,0.00229918540644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,8.0158,59.9929,,2.0,750000000.0,0.061142897696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,9.9088,58.8919,,2.0,800000000.0,0.179381729924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,11.8358,58.1431,,2.0,850000000.0,0.337819428649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,13.8438,56.6958,,2.0,900000000.0,0.5241531661250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,15.8464,56.2334,,2.0,950000000.0,0.7295495208999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,17.8408,55.6089,,2.0,1000000000.0,0.9483336865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2.5001,4.8058,,2.0,200000000.0,67.6491342349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2.5002,4.8058,,2.0,250000000.0,14.5964528249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2.5003,4.8059,,2.0,300000000.0,2.6256105209000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2.5001,4.8058,,2.0,350000000.0,0.135528581329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2.5001,8.0897,,2.0,400000000.0,1.309262932e-07,12.4,10.3,-0.3735,-0.21222,-2.6758,-4.71549,0.00030546,-0.00019396
27.0,3.2512,12.363,,2.0,450000000.0,2.6138242450000005e-13,12.4,10.4,-0.45137,-0.20771,-2.2155,-4.8144,-5.0823e-07,5.554e-08
27.0,4.0516,17.2438,,2.0,500000000.0,5.129900458609999e-13,12.3,10.5,-0.54338,-0.205,-1.8403,-4.87819,7.1245e-07,-7.3519e-08
27.0,4.851,23.0043,,2.0,550000000.0,1.6655743129999997e-15,12.2,10.6,-0.65894,-0.20294,-1.5176,-4.9277,3.8392e-08,1.3843e-08
27.0,5.587,30.1838,,2.0,600000000.0,9.061023649e-23,12.2,10.7,-0.81601,-0.20065,-1.2255,-4.984,-7.218e-12,-6.2057e-12
27.0,6.1197,40.3572,,2.0,650000000.0,3.9873454849600004e-15,12.1,10.7,-1.06816,-0.19652,-0.93618,-5.0885,-6.3126e-08,-1.5664e-09
27.0,6.0403,59.9266,,2.0,700000000.0,0.002956853938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,7.7951,59.5429,,2.0,750000000.0,0.063549850536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,9.694,58.4374,,2.0,800000000.0,0.181791040964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,11.6237,57.5222,,2.0,850000000.0,0.3388874133290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,13.6485,55.8914,,2.0,900000000.0,0.5230369186810001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,15.6768,55.6623,,2.0,950000000.0,0.7252235329000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,17.7714,54.7015,,2.0,1000000000.0,0.9405584361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.5001,4.8058,,2.0,200000000.0,60.0734915325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.5001,4.8058,,2.0,250000000.0,12.636011082400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.5002,4.8058,,2.0,300000000.0,2.108902900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.5001,4.8057,,2.0,350000000.0,0.06826579242481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.5676,8.7481,,2.0,400000000.0,4.0365564770000003e-19,13.3,11.1,-0.3751,-0.19578,-2.6659,-5.10799,-2.6834e-10,-5.7589e-10
25.0,3.3997,12.9841,,2.0,450000000.0,4.549799930000002e-13,13.3,11.2,-0.45106,-0.19318,-2.217,-5.17659,-6.7309e-07,4.393e-08
25.0,4.271,17.8303,,2.0,500000000.0,5.4190025669e-12,13.2,11.3,-0.54182,-0.19179,-1.8456,-5.2141,-1.0513e-07,-2.3255e-06
25.0,5.1385,23.5375,,2.0,550000000.0,1.038498169e-19,13.1,11.4,-0.65592,-0.19085,-1.5246,-5.2398,-2.5837e-10,-1.926e-10
25.0,5.9449,30.615,,2.0,600000000.0,3.940863988000001e-17,13.0,11.4,-0.8102,-0.18963,-1.2343,-5.2735,-4.5898e-09,4.2828e-09
25.0,6.5631,40.5074,,2.0,650000000.0,1.628804378e-11,13.0,11.5,-1.05344,-0.18678,-0.94926,-5.3542,1.2643e-06,-3.8327e-06
25.0,6.5423,59.9909,,2.0,700000000.0,0.0017448423060099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,8.278,59.9802,,2.0,750000000.0,0.058925936849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,10.1014,59.7555,,2.0,800000000.0,0.177128425601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11.9838,58.3203,,2.0,850000000.0,0.337259289825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,14.0415,57.4681,,2.0,900000000.0,0.5257044359999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,16.0084,56.8614,,2.0,950000000.0,0.7343182621000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,18.005,56.0757,,2.0,1000000000.0,0.9566632917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,2.501,4.8062,,2.0,200000000.0,115.46792661290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,2.5001,4.8058,,2.0,250000000.0,27.3654564616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,2.5003,4.8059,,2.0,300000000.0,6.333011035599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,2.5001,4.8058,,2.0,350000000.0,0.9670532489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,2.5001,4.8057,,2.0,400000000.0,0.00493883007316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,3.0997,8.2868,,2.0,450000000.0,9.162423317e-13,8.7,7.5,-0.45028,-0.31933,-2.2208,-3.1317,-8.8754e-07,3.5849e-07
39.0,3.3566,13.6794,,2.0,500000000.0,1.0165448750768999e-19,8.7,7.5,-0.56545,-0.30066,-1.7685,-3.326,-5.8137e-12,3.1878e-10
39.0,3.7011,19.9525,,2.0,550000000.0,3.3795296144000004e-12,8.7,7.6,-0.70392,-0.28729,-1.4206,-3.4808,-1.7822e-06,4.5088e-07
39.0,3.976,28.0238,,2.0,600000000.0,1.5493323000999999e-10,8.7,7.6,-0.89773,-0.27493,-1.11389,-3.6373,1.19e-05,-3.6501e-06
39.0,3.85,41.2999,,2.0,650000000.0,1.3075467301e-12,8.7,7.7,-1.27461,-0.2579,-0.78455,-3.8774,9.783e-07,-5.9201e-07
39.0,4.2505,53.1717,,2.0,700000000.0,0.0204017075456399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,6.0611,51.691,,2.0,750000000.0,0.101975892409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,8.0331,50.3855,,2.0,800000000.0,0.222354978421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,10.1029,49.2674,,2.0,850000000.0,0.3665754268009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,12.3881,47.8376,,2.0,900000000.0,0.5260191208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,14.8108,46.6886,,2.0,950000000.0,0.695523443089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,17.3518,45.5266,,2.0,1000000000.0,0.8720052871759999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,2.5005,4.806,,2.0,200000000.0,119.4452997281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,2.5001,4.8058,,2.0,250000000.0,28.45761257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,2.5002,4.8058,,2.0,300000000.0,6.668624330000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,2.5001,4.8058,,2.0,350000000.0,1.059631717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,2.5001,4.8057,,2.0,400000000.0,0.009441851897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.1554,7.882,,2.0,450000000.0,1.83733042e-22,8.5,7.3,-0.44828,-0.33153,-2.2307,-3.0164,1.3299e-11,2.621e-12
40.0,3.3399,13.3755,,2.0,500000000.0,4.198846344399999e-18,8.5,7.4,-0.5676,-0.31018,-1.7618,-3.224,-3.4062e-10,-2.0206e-09
40.0,3.6383,19.7184,,2.0,550000000.0,1.04170178e-15,8.5,7.4,-0.70941,-0.2953,-1.4096,-3.3864,-1.4434e-08,2.8868e-08
40.0,3.8685,27.9008,,2.0,600000000.0,2.38595786e-12,8.5,7.5,-0.90845,-0.2817,-1.1008,-3.55,-1.2881e-06,8.525e-07
40.0,3.663,41.6775,,2.0,650000000.0,7.9380795399999995e-22,8.4,7.5,-1.30724,-0.26286,-0.76497,-3.8043,2.6277e-11,-1.0165e-11
40.0,4.1634,52.3998,,2.0,700000000.0,0.02276806461136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.966,51.1454,,2.0,750000000.0,0.106006170861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.9416,49.7398,,2.0,800000000.0,0.226542642664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,10.0771,48.3837,,2.0,850000000.0,0.369704802125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,12.3843,47.0658,,2.0,900000000.0,0.527141644769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,14.8356,45.7537,,2.0,950000000.0,0.6939199789210001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,17.4445,44.5321,,2.0,1000000000.0,0.8671268564239999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.501,4.806,,2.0,200000000.0,107.4282653761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.5001,4.8058,,2.0,250000000.0,25.180408790100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.5001,4.8058,,2.0,300000000.0,5.6678466676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.5001,4.8058,,2.0,350000000.0,0.7898672025000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.656,4.8001,,2.0,400000000.0,0.00089405058056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,3.0283,9.0455,,2.0,450000000.0,2.6699194490000005e-27,9.2,7.8,-0.45264,-0.29677,-2.2092,-3.3697,-3.9493e-14,-3.332e-14
37.0,3.4075,14.2819,,2.0,500000000.0,1.0586100829e-26,9.2,7.9,-0.56116,-0.28244,-1.7821,-3.5406,7.0827e-14,7.463e-14
