D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],beam ratio [-]
40.0,159.8551,199.9954,,3.0,300000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,350000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,400000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,450000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,500000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,550000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,600000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,650000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,700000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,750000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8518,199.9954,,3.0,800000000.0,1000000000.0,0.0,0.0,0.0
40.0,159.8551,199.9954,,3.0,850000000.0,1000000000.0,0.0,0.0,0.0
40.0,11.2086,46.2621,,3.0,900000000.0,1.7971154920000003e-25,8.4,7.6,0.47
40.0,129.0617,100.794,,3.0,950000000.0,81.28311885000001,0.0,0.0,0.0
40.0,12.5301,65.5024,,3.0,1000000000.0,3.656368040000001e-22,8.3,7.7,1.01
13.0,2.5001,4.8047,,3.0,200000000.0,56.62973125,0.0,0.0,0.0
13.0,2.5001,4.8047,,3.0,250000000.0,9.0912218209,24.3,18.2,0.3
13.0,2.5001,4.8047,,3.0,300000000.0,0.4844746116999999,23.9,18.6,0.26
13.0,3.0018,6.8119,,3.0,350000000.0,2.4866196529e-14,23.5,19.0,0.62
13.0,123.7385,133.1163,,3.0,400000000.0,1135.30401625,0.0,0.0,0.0
13.0,141.2542,115.5976,,3.0,450000000.0,754.3861691599999,0.0,0.0,0.0
13.0,141.591,115.265,,3.0,500000000.0,535.82775109,0.0,0.0,0.0
13.0,8.6362,19.708,,3.0,550000000.0,2.647927972e-11,19.6,19.7,1.37
13.0,122.9129,133.9366,,3.0,600000000.0,312.57671909000004,0.0,0.0,0.0
13.0,11.6614,27.3679,,3.0,650000000.0,2.9239927490000014e-11,15.9,19.9,0.43
13.0,121.6208,135.2277,,3.0,700000000.0,202.35065425,0.0,0.0,0.0
13.0,14.7105,36.1874,,3.0,750000000.0,6.481609885e-23,13.1,19.4,0.53
13.0,16.2189,41.1946,,3.0,800000000.0,1.02489902461e-11,11.9,18.8,0.25
13.0,17.7002,46.7477,,3.0,850000000.0,7.51123444e-10,10.9,18.2,1.86
13.0,19.1371,53.0311,,3.0,900000000.0,7.873971331999999e-11,9.9,17.7,1.71
13.0,20.5039,60.3671,,3.0,950000000.0,6.063890500000002e-12,9.0,17.2,1.21
13.0,21.7538,69.4052,,3.0,1000000000.0,2.954958379600001e-10,8.1,16.8,1.6
14.0,2.5001,4.8047,,3.0,200000000.0,63.96928445,0.0,0.0,0.0
14.0,2.5001,4.8047,,3.0,250000000.0,10.7730699284,0.0,0.0,0.0
14.0,2.5001,4.8047,,3.0,300000000.0,0.7495020405000001,22.5,17.6,0.28
14.0,2.8535,6.5249,,3.0,350000000.0,1.6404802689999997e-19,22.2,17.9,0.99
14.0,4.1354,9.4874,,3.0,400000000.0,1.0982023300000002e-11,21.9,18.1,0.39
14.0,137.9662,117.8899,,3.0,450000000.0,790.38000836,0.0,0.0,0.0
14.0,6.8936,15.9371,,3.0,500000000.0,1.9493710964e-12,21.4,18.4,5.39
14.0,128.8764,126.9774,,3.0,550000000.0,416.9673792100001,0.0,0.0,0.0
14.0,124.6057,131.2477,,3.0,600000000.0,319.1182188099999,0.0,0.0,0.0
14.0,126.6573,129.1927,,3.0,650000000.0,252.34262525000008,0.0,0.0,0.0
14.0,12.8056,31.3742,,3.0,700000000.0,2.7979417825e-12,14.6,18.8,3.34
14.0,116.8831,138.9711,,3.0,750000000.0,167.66319076,0.0,0.0,0.0
14.0,120.5165,135.3389,,3.0,800000000.0,142.83577616000002,0.0,0.0,0.0
14.0,17.2475,46.5605,,3.0,850000000.0,1.7464573604e-12,11.0,17.8,0.19
14.0,18.6632,52.8648,,3.0,900000000.0,1.07145979956e-25,10.0,17.3,0.28
14.0,20.0094,60.2288,,3.0,950000000.0,1.3618553484999998e-10,9.1,16.9,1.49
14.0,21.2382,69.312,,3.0,1000000000.0,1.148931794e-18,8.2,16.5,0.72
16.0,2.5001,4.8047,,3.0,200000000.0,79.87052980000003,0.0,0.0,0.0
16.0,2.5001,4.8047,,3.0,250000000.0,14.5218376089,0.0,0.0,0.0
16.0,2.5001,4.8047,,3.0,300000000.0,1.4438337523999998,20.1,15.7,0.3
16.0,2.6125,5.927,,3.0,350000000.0,2.4137487476000003e-10,19.9,16.0,1.25
16.0,134.1891,119.662,,3.0,400000000.0,1304.5320011600002,0.0,0.0,0.0
16.0,5.089,12.0334,,3.0,450000000.0,6.607920058400002e-12,19.4,16.4,5.91
16.0,6.4252,15.3593,,3.0,500000000.0,1.91616153156e-11,19.3,16.5,7.06
16.0,7.8062,18.881,,3.0,550000000.0,4.067658090000001e-12,19.1,16.6,6.79
16.0,9.22,22.6189,,3.0,600000000.0,8.019615776e-13,18.3,16.7,5.92
16.0,10.6556,26.6039,,3.0,650000000.0,1.33198337389e-09,16.6,16.8,0.25
16.0,12.1026,30.878,,3.0,700000000.0,6.972270408e-11,15.0,16.9,0.18
16.0,120.377,133.472,,3.0,750000000.0,170.367745,0.0,0.0,0.0
16.0,14.9885,40.5518,,3.0,800000000.0,3.6833799220000005e-11,12.4,17.0,0.17
16.0,116.4449,137.4053,,3.0,850000000.0,121.08168917,0.0,0.0,0.0
16.0,17.7749,52.503,,3.0,900000000.0,9.43473824e-15,10.2,16.7,0.67
16.0,19.0786,59.9255,,3.0,950000000.0,3.7117050099999997e-10,9.3,16.3,1.38
16.0,20.2637,69.1032,,3.0,1000000000.0,3.930826402e-25,8.3,15.9,1.27
15.0,2.5001,4.8047,,3.0,200000000.0,71.71913125,0.0,0.0,0.0
15.0,2.5001,4.8047,,3.0,250000000.0,12.5838343944,0.0,0.0,0.0
15.0,2.5001,4.8047,,3.0,300000000.0,1.0695218045,21.3,16.6,0.29
15.0,143.7338,111.1213,,3.0,350000000.0,1963.6644060441,0.0,0.0,0.0
15.0,3.9648,9.1928,,3.0,400000000.0,4.911621162500001e-12,20.7,17.1,0.45
15.0,5.279,12.3326,,3.0,450000000.0,1.17020891369e-11,20.5,17.3,5.67
15.0,6.6499,15.6528,,3.0,500000000.0,1.80982441204e-11,20.3,17.4,5.95
15.0,8.063,19.1668,,3.0,550000000.0,1.7752626968900007e-11,20.1,17.5,5.73
15.0,133.8044,121.0515,,3.0,600000000.0,323.7312288400001,0.0,0.0,0.0
15.0,120.3267,134.5244,,3.0,650000000.0,254.5894541600001,0.0,0.0,0.0
15.0,12.4443,31.1313,,3.0,700000000.0,2.39903887969e-11,14.8,17.8,0.13
15.0,13.9175,35.7395,,3.0,750000000.0,8.079238617410001e-13,13.4,17.8,50.55
15.0,15.3789,40.7767,,3.0,800000000.0,4.0249463329999986e-11,12.2,17.9,0.38
15.0,16.8157,46.3629,,3.0,850000000.0,7.152346276e-17,11.1,17.5,5.89
15.0,18.2098,52.6887,,3.0,900000000.0,6.7133337289e-10,10.1,17.0,3.27
15.0,19.5349,60.0813,,3.0,950000000.0,1.5108441609999996e-09,9.2,16.6,1.4
15.0,20.742,69.2105,,3.0,1000000000.0,2.3774877025000007e-10,8.3,16.2,1.34
