D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [MeV/c],"f(x',y') [mrad^2]",studied variable,Astra key,xAngle xOffset slope[mm],xAngle yOffset slope [mm],yAngle xOffset slope [mm],yAngle yOffset slope [mm]
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,sourceOffsetY,y_off,0.001,-4.729,0.0,-4.727
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1OffsetX,Q_xoff(1),1.049,0.0,1.049,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1OffsetY,Q_yoff(1),0.001,-5.693,0.0,-5.697
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1OffsetZ,Q_pos(1),-0.004,0.0,0.0,0.092
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1RotZ,Q_zrot(1),0.0,-0.017,-0.003,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2OffsetX,Q_xoff(2),-1.635,0.0,-1.635,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2OffsetY,Q_yoff(2),0.001,14.147,0.0,14.15
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2RotX,Q_xrot(2),-0.004,0.0,-0.004,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2RotY,Q_yrot(2),0.0,0.027,0.0,0.027
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2RotZ,Q_zrot(2),0.001,0.048,0.01,0.0
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3OffsetX,Q_xoff(3),2.498,0.0,2.498,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3OffsetY,Q_yoff(3),0.001,-2.722,0.0,-2.723
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3RotX,Q_xrot(3),0.001,0.0,0.001,0.0
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.006
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3RotZ,Q_zrot(3),0.0,-0.029,-0.005,0.001
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q1Gradient,Q_grad(1),-0.007,0.0,0.0,0.042
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q2Gradient,Q_grad(2),-0.029,0.0,0.0,0.419
30.0,5.506,40.229,,2.0,650,1.4331270966400002e-25,Q3Gradient,Q_grad(3),-0.238,0.0,0.0,0.055
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,sourceOffsetX,x_off,-2.334,0.0,-2.336,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,sourceOffsetY,y_off,0.001,-6.587,0.0,-6.583
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1OffsetX,Q_xoff(1),2.502,0.0,2.502,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1OffsetY,Q_yoff(1),0.001,-7.351,0.0,-7.355
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1OffsetZ,Q_pos(1),-0.011,0.0,0.0,0.115
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1RotZ,Q_zrot(1),0.0,-0.022,-0.008,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2OffsetX,Q_xoff(2),-3.971,0.0,-3.97,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2OffsetY,Q_yoff(2),0.001,20.152,0.0,20.154
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2RotX,Q_xrot(2),-0.011,0.0,-0.011,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2RotY,Q_yrot(2),0.0,0.028,0.0,0.029
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2RotZ,Q_zrot(2),0.001,0.069,0.025,0.0
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3OffsetX,Q_xoff(3),4.805,0.0,4.806,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3OffsetY,Q_yoff(3),0.001,-5.212,0.0,-5.214
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3RotX,Q_xrot(3),0.004,0.0,0.004,0.0
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3RotY,Q_yrot(3),0.001,0.008,0.0,0.008
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.016,0.001
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q1Gradient,Q_grad(1),-0.017,0.0,0.0,0.054
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q2Gradient,Q_grad(2),-0.072,0.0,0.0,0.656
30.0,8.827,26.594,,3.0,700,2.0311340201e-24,Q3Gradient,Q_grad(3),-0.371,0.0,0.0,0.155
30.0,9.934,31.383,,3.0,750,2.1526909e-25,sourceOffsetX,x_off,-2.062,0.0,-2.064,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,sourceOffsetY,y_off,0.001,-6.539,0.0,-6.535
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1OffsetX,Q_xoff(1),2.066,0.0,2.066,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1OffsetY,Q_yoff(1),0.001,-6.802,0.0,-6.806
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1OffsetZ,Q_pos(1),-0.01,0.0,0.0,0.104
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.004
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1RotZ,Q_zrot(1),0.0,-0.021,-0.006,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2OffsetX,Q_xoff(2),-3.375,0.0,-3.374,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2OffsetY,Q_yoff(2),0.001,19.06,0.0,19.062
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2RotX,Q_xrot(2),-0.01,0.0,-0.01,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2RotY,Q_yrot(2),0.0,0.026,0.0,0.027
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2RotZ,Q_zrot(2),0.001,0.067,0.022,0.0
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3OffsetX,Q_xoff(3),4.373,0.0,4.374,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3OffsetY,Q_yoff(3),0.001,-4.717,0.0,-4.719
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3RotX,Q_xrot(3),0.003,0.0,0.003,0.0
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3RotY,Q_yrot(3),0.001,0.007,0.0,0.007
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.014,0.001
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q1Gradient,Q_grad(1),-0.014,0.0,0.0,0.05
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q2Gradient,Q_grad(2),-0.063,0.0,0.0,0.634
30.0,9.934,31.383,,3.0,750,2.1526909e-25,Q3Gradient,Q_grad(3),-0.372,0.0,0.0,0.137
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,sourceOffsetX,x_off,-1.818,0.0,-1.819,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,sourceOffsetY,y_off,0.001,-6.487,0.0,-6.483
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1OffsetX,Q_xoff(1),1.71,0.0,1.71,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1OffsetY,Q_yoff(1),0.001,-6.319,0.0,-6.322
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1OffsetZ,Q_pos(1),-0.009,0.0,0.0,0.095
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1RotZ,Q_zrot(1),0.0,-0.019,-0.005,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2OffsetX,Q_xoff(2),-2.874,0.0,-2.873,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2OffsetY,Q_yoff(2),0.001,18.084,0.0,18.086
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2RotX,Q_xrot(2),-0.008,0.0,-0.008,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2RotY,Q_yrot(2),0.0,0.024,0.0,0.025
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2RotZ,Q_zrot(2),0.001,0.066,0.019,0.0
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3OffsetX,Q_xoff(3),3.984,0.0,3.984,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3OffsetY,Q_yoff(3),0.001,-4.276,0.0,-4.278
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3RotX,Q_xrot(3),0.003,0.0,0.002,0.0
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.007
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.012,0.001
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q1Gradient,Q_grad(1),-0.012,0.0,0.0,0.047
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q2Gradient,Q_grad(2),-0.055,0.0,0.0,0.613
30.0,11.042,36.638,,3.0,800,1.3968166250000004e-21,Q3Gradient,Q_grad(3),-0.373,0.0,0.0,0.121
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,sourceOffsetX,x_off,-1.597,0.0,-1.597,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,sourceOffsetY,y_off,0.001,-6.436,0.0,-6.433
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1OffsetX,Q_xoff(1),1.415,0.0,1.415,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1OffsetY,Q_yoff(1),0.001,-5.894,0.0,-5.898
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1OffsetZ,Q_pos(1),-0.007,0.0,0.0,0.086
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1RotZ,Q_zrot(1),0.0,-0.018,-0.004,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2OffsetX,Q_xoff(2),-2.445,0.0,-2.444,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2OffsetY,Q_yoff(2),0.001,17.21,0.0,17.213
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2RotX,Q_xrot(2),-0.007,0.0,-0.007,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2RotY,Q_yrot(2),0.0,0.022,0.0,0.023
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2RotZ,Q_zrot(2),0.001,0.065,0.016,0.0
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3OffsetX,Q_xoff(3),3.628,0.0,3.628,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3OffsetY,Q_yoff(3),0.001,-3.877,0.0,-3.88
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.006
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.011,0.001
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q1Gradient,Q_grad(1),-0.009,0.0,0.0,0.044
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q2Gradient,Q_grad(2),-0.048,0.0,0.0,0.595
30.0,12.137,42.494,,3.0,850,8.2470726326900015e-25,Q3Gradient,Q_grad(3),-0.375,0.0,0.0,0.107
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,sourceOffsetX,x_off,-1.391,0.0,-1.392,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,sourceOffsetY,y_off,0.001,-6.393,0.0,-6.39
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1OffsetX,Q_xoff(1),1.166,0.0,1.166,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1OffsetY,Q_yoff(1),0.001,-5.524,0.0,-5.528
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1OffsetZ,Q_pos(1),-0.006,0.0,0.0,0.08
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1RotY,Q_yrot(1),0.001,-0.002,0.0,-0.003
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1RotZ,Q_zrot(1),0.0,-0.017,-0.003,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2OffsetX,Q_xoff(2),-2.069,0.0,-2.069,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2OffsetY,Q_yoff(2),0.001,16.428,0.0,16.431
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2RotX,Q_xrot(2),-0.006,0.0,-0.006,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2RotY,Q_yrot(2),0.0,0.021,0.0,0.022
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2RotZ,Q_zrot(2),0.001,0.063,0.014,0.0
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3OffsetX,Q_xoff(3),3.297,0.0,3.297,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3OffsetY,Q_yoff(3),0.001,-3.509,0.0,-3.512
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3RotY,Q_yrot(3),0.001,0.005,0.0,0.005
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.009,0.001
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q1Gradient,Q_grad(1),-0.008,0.0,0.0,0.041
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q2Gradient,Q_grad(2),-0.042,0.0,0.0,0.578
30.0,13.195,49.176,,3.0,900,3.9414202329999995e-23,Q3Gradient,Q_grad(3),-0.376,0.0,0.0,0.094
30.0,14.182,57.081,,3.0,950,1.4268484e-22,sourceOffsetX,x_off,-1.196,0.0,-1.197,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,sourceOffsetY,y_off,0.001,-6.364,0.0,-6.362
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1OffsetX,Q_xoff(1),0.951,0.0,0.951,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1OffsetY,Q_yoff(1),0.001,-5.205,0.0,-5.209
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1OffsetZ,Q_pos(1),-0.005,0.0,0.0,0.074
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1RotY,Q_yrot(1),0.001,-0.002,0.0,-0.002
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1RotZ,Q_zrot(1),0.0,-0.016,-0.003,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2OffsetX,Q_xoff(2),-1.732,0.0,-1.732,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2OffsetY,Q_yoff(2),0.001,15.732,0.0,15.736
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2RotX,Q_xrot(2),-0.005,0.0,-0.005,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2RotY,Q_yrot(2),0.0,0.02,0.0,0.02
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2RotZ,Q_zrot(2),0.001,0.062,0.012,0.0
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3OffsetX,Q_xoff(3),2.98,0.0,2.98,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3OffsetY,Q_yoff(3),0.001,-3.161,0.0,-3.163
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3RotX,Q_xrot(3),0.002,0.0,0.001,0.0
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3RotY,Q_yrot(3),0.001,0.005,0.0,0.005
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.008,0.001
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q1Gradient,Q_grad(1),-0.006,0.0,0.0,0.038
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q2Gradient,Q_grad(2),-0.036,0.0,0.0,0.562
30.0,14.182,57.081,,3.0,950,1.4268484e-22,Q3Gradient,Q_grad(3),-0.377,0.0,0.0,0.081
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,sourceOffsetX,x_off,-1.003,0.0,-1.003,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,sourceOffsetY,y_off,0.001,-6.366,0.0,-6.365
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1OffsetX,Q_xoff(1),0.758,0.0,0.758,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1OffsetY,Q_yoff(1),0.001,-4.943,0.0,-4.947
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1OffsetZ,Q_pos(1),-0.004,0.0,0.0,0.069
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1RotY,Q_yrot(1),0.001,-0.002,0.0,-0.002
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1RotZ,Q_zrot(1),0.0,-0.015,-0.002,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2OffsetX,Q_xoff(2),-1.415,0.0,-1.414,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2OffsetY,Q_yoff(2),0.001,15.126,0.0,15.131
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2RotX,Q_xrot(2),-0.004,0.0,-0.004,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2RotY,Q_yrot(2),0.0,0.019,0.0,0.02
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2RotZ,Q_zrot(2),0.001,0.062,0.01,0.0
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3OffsetX,Q_xoff(3),2.662,0.0,2.662,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3OffsetY,Q_yoff(3),0.001,-2.814,0.0,-2.817
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3RotX,Q_xrot(3),0.001,0.0,0.001,0.0
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3RotY,Q_yrot(3),0.001,0.004,0.0,0.004
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3RotZ,Q_zrot(3),0.0,-0.045,-0.007,0.001
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q1Gradient,Q_grad(1),-0.005,0.0,0.0,0.037
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q2Gradient,Q_grad(2),-0.03,0.0,0.0,0.547
30.0,15.03,67.109,,3.0,1000,3.24969476e-11,Q3Gradient,Q_grad(3),-0.377,0.0,0.0,0.067
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,sourceOffsetX,x_off,-2.665,0.0,-2.668,0.001
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,sourceOffsetY,y_off,0.001,-5.114,0.0,-5.108
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1OffsetX,Q_xoff(1),4.148,0.0,4.148,0.002
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1OffsetY,Q_yoff(1),0.001,-8.545,0.0,-8.548
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1OffsetZ,Q_pos(1),-0.009,0.0,0.0,0.158
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1RotY,Q_yrot(1),0.001,-0.006,0.0,-0.006
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1RotZ,Q_zrot(1),0.0,-0.022,-0.011,0.001
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2OffsetX,Q_xoff(2),-5.93,0.0,-5.927,0.002
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2OffsetY,Q_yoff(2),0.001,20.941,0.0,20.942
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2RotX,Q_xrot(2),-0.015,0.0,-0.015,0.001
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2RotY,Q_yrot(2),0.0,0.043,0.0,0.043
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2RotZ,Q_zrot(2),0.001,0.054,0.028,0.0
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3OffsetX,Q_xoff(3),5.449,0.0,5.45,0.001
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3OffsetY,Q_yoff(3),0.001,-6.28,0.0,-6.281
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3RotX,Q_xrot(3),0.008,0.0,0.007,0.0
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3RotY,Q_yrot(3),0.001,0.016,0.0,0.016
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3RotZ,Q_zrot(3),0.0,-0.031,-0.016,0.001
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q1Gradient,Q_grad(1),-0.024,0.0,0.0,0.054
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q2Gradient,Q_grad(2),-0.081,0.0,0.0,0.523
25.0,2.568,8.749,,2.0,400,5.790694450000001e-28,Q3Gradient,Q_grad(3),-0.239,0.0,0.0,0.167
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,sourceOffsetX,x_off,-2.216,0.0,-2.218,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,sourceOffsetY,y_off,0.001,-5.181,0.0,-5.177
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1OffsetX,Q_xoff(1),3.079,0.0,3.079,0.002
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1OffsetY,Q_yoff(1),0.001,-7.667,0.0,-7.67
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1OffsetZ,Q_pos(1),-0.009,0.0,0.0,0.134
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1RotY,Q_yrot(1),0.001,-0.005,0.0,-0.005
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1RotZ,Q_zrot(1),0.0,-0.019,-0.008,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2OffsetX,Q_xoff(2),-4.571,0.0,-4.569,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2OffsetY,Q_yoff(2),0.001,19.193,0.0,19.193
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2RotX,Q_xrot(2),-0.013,0.0,-0.013,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2RotY,Q_yrot(2),0.0,0.038,0.0,0.039
